fold,model,accuracy,precision_macro,recall_macro,f1_macro,precision_lying,recall_lying,f1_lying,precision_running,recall_running,f1_running,precision_sitting,recall_sitting,f1_sitting,precision_standing,recall_standing,f1_standing,precision_walking,recall_walking,f1_walking
10,RandomForest,0.7747536367902393,0.7079069598003679,0.7796572059159141,0.7214524391255999,1.0,0.96,0.9795918367346939,0.4861751152073733,0.9929411764705882,0.6527455529775715,0.9927536231884058,0.9693396226415094,0.9809069212410502,0.06060606060606061,0.004576659038901602,0.00851063829787234,1.0,0.9714285714285714,0.9855072463768116
10,SVM,0.9690286250586579,0.9700892077457649,0.9691387121231637,0.9693469386894099,0.9975429975429976,0.9552941176470588,0.9759615384615384,0.9397321428571429,0.9905882352941177,0.9644902634593356,0.9786729857819905,0.9740566037735849,0.9763593380614657,0.9369369369369369,0.9519450800915332,0.9443813847900113,0.9975609756097561,0.9738095238095238,0.9855421686746988
10,XGBoost,0.8948850305021117,0.9120636799847208,0.8951891377335874,0.8919680467241549,1.0,0.64,0.7804878048780488,0.8799171842650103,1.0,0.9361233480176211,0.7504553734061931,0.9716981132075472,0.8468653648509764,0.9323671497584541,0.8832951945080092,0.9071680376028202,0.9975786924939467,0.9809523809523809,0.9891956782713085
11,RandomForest,0.9829787234042553,0.9833395791661296,0.9832645278520138,0.9830679213262185,1.0,0.9699769053117783,0.984759671746776,0.9808153477218226,0.9975609756097561,0.9891172914147521,0.9927007299270073,0.9855072463768116,0.9890909090909091,0.9431818181818182,0.992822966507177,0.9673659673659674,1.0,0.9704545454545455,0.9850057670126874
11,SVM,0.9574468085106383,0.9584124624698884,0.9574237513872488,0.9571002801009894,0.995260663507109,0.9699769053117783,0.9824561403508771,0.8840262582056893,0.9853658536585366,0.9319492502883506,0.9783653846153846,0.9830917874396136,0.980722891566265,0.9437340153452686,0.8827751196172249,0.9122373300370828,0.9906759906759907,0.9659090909090909,0.9781357882623706
11,XGBoost,0.9711583924349881,0.9713974073276399,0.9711913833556446,0.9710500939254736,0.9883720930232558,0.9815242494226328,0.984936268829664,1.0,0.9975609756097561,0.9987789987789988,0.925,0.9830917874396136,0.9531615925058547,0.9459459459459459,0.9210526315789473,0.9333333333333333,0.9976689976689976,0.9727272727272728,0.9850402761795167
12,RandomForest,0.9452253999030538,0.9495431333125666,0.9447772176870455,0.9436116226359988,1.0,0.9854721549636803,0.9926829268292683,0.9105145413870246,0.9951100244498777,0.9509345794392523,0.8649789029535865,0.9903381642512077,0.9234234234234234,0.9722222222222222,0.7720588235294118,0.860655737704918,1.0,0.9809069212410502,0.9903614457831326
12,SVM,0.9796412990790111,0.9799093845391329,0.9795692701012317,0.9795193286072011,0.9691943127962085,0.9903147699757869,0.9796407185628743,0.9553990610328639,0.9951100244498777,0.9748502994011976,0.9903381642512077,0.9903381642512077,0.9903381642512077,0.9846153846153847,0.9411764705882353,0.9624060150375939,1.0,0.9809069212410502,0.9903614457831326
12,XGBoost,0.9394086282113427,0.9493810439301887,0.9388689279585509,0.9380064677897544,1.0,0.9903147699757869,0.9951338199513382,0.9622641509433962,0.9975550122249389,0.9795918367346939,0.7961165048543689,0.9903381642512077,0.8826695371367062,0.9933554817275747,0.7328431372549019,0.843441466854725,0.9951690821256038,0.9832935560859188,0.9891956782713085
13,RandomForest,0.9659990684676293,0.9670588981082491,0.9668208136642132,0.9661248084929188,0.9879227053140096,0.955607476635514,0.9714964370546318,0.8989010989010989,1.0,0.9467592592592593,0.9745370370370371,0.9859484777517564,0.980209545983702,0.9739336492890995,0.9133333333333333,0.9426605504587156,1.0,0.9792147806004619,0.9894982497082847
13,SVM,0.96040987424313,0.9620892779443639,0.9613935763213254,0.960623334538945,0.9903614457831326,0.9602803738317757,0.9750889679715302,0.8833693304535637,1.0,0.9380733944954128,0.967816091954023,0.9859484777517564,0.9767981438515081,0.9688995215311005,0.9,0.9331797235023042,1.0,0.9607390300230947,0.9799764428739693
13,XGBoost,0.7186772240335352,0.6662336301728654,0.7207968038712999,0.6680458497853545,0.4963855421686747,0.9626168224299065,0.6550079491255962,0.8675213675213675,0.9926650366748166,0.9258836944127709,0.05555555555555555,0.0117096018735363,0.019342359767891684,0.9899665551839465,0.6577777777777778,0.7903871829105474,0.9217391304347826,0.9792147806004619,0.9496080627099664
14,RandomForest,0.9209147212958552,0.9361107014183677,0.9242415880844581,0.9208954266182928,1.0,0.9784172661870504,0.9890909090909091,0.7416974169741697,0.9804878048780488,0.8445378151260504,0.9975728155339806,0.9856115107913669,0.991556091676719,0.9445727482678984,0.9927184466019418,0.9680473372781065,0.9967105263157895,0.6839729119638827,0.8112449799196787
14,SVM,0.950929013816103,0.9537640072427573,0.950141676716191,0.9497727430549474,0.8586497890295358,0.9760191846522782,0.9135802469135802,0.9738372093023255,0.8170731707317073,0.8885941644562334,0.9856801909307876,0.9904076738609112,0.9880382775119617,0.9529411764705882,0.9830097087378641,0.967741935483871,0.9977116704805492,0.9841986455981941,0.990909090909091
14,XGBoost,0.932825154835636,0.9391330971423939,0.9325531507459877,0.9315525414990316,0.9531615925058547,0.9760191846522782,0.9644549763033176,0.8047337278106509,0.9951219512195122,0.8898582333696837,0.9903846153846154,0.988009592326139,0.9891956782713085,0.9545454545454546,0.7645631067961165,0.8490566037735849,0.9928400954653938,0.9390519187358917,0.9651972157772621
15,RandomForest,0.5914972273567468,0.6362588458577081,0.587061365037634,0.49506855017302637,0.8362919132149902,0.9702517162471396,0.8983050847457628,0.9975308641975309,0.905829596412556,0.9494712103407755,0.3474714518760196,1.0,0.5157384987893463,0.0,0.0,0.0,1.0,0.05922551252847381,0.11182795698924732
15,SVM,0.8012939001848429,0.8518365652867226,0.7943215616436193,0.7472566228216152,0.9929742388758782,0.9702517162471396,0.9814814814814815,0.5191387559808612,0.9730941704035875,0.6770670826833073,0.9615384615384616,0.9976525821596244,0.9792626728110599,0.7878787878787878,0.0625,0.11581291759465479,0.9976525821596244,0.9681093394077449,0.9826589595375722
15,XGBoost,0.7042513863216266,0.6727669042364604,0.6982251812832098,0.6509720927853866,1.0,0.9725400457665904,0.9860788863109049,0.957345971563981,0.905829596412556,0.9308755760368663,0.4064885496183206,1.0,0.5780189959294437,0.0,0.0,0.0,1.0,0.6127562642369021,0.7598870056497176
